cod_imovel;date;corrected_date;mean_ndvi
PR-4119905-16D23203C31C4EFE8EB55B31A01F37F8;20230308;08/03/2023;0.545136019770415
PR-4119905-1CFC4995D55B4C01BC63080DA5A44F92;20230308;08/03/2023;0.5453985702727002
PR-4119905-2C98E38DC0EB4E9B8BECCC62DD0C48AB;20230308;08/03/2023;0.5456814490616004
PR-4119905-ED9EA5A3403F409BBA76729C3E0DB404;20230308;08/03/2023;0.5458279697096153
PR-4119905-49663E4BE8204AFF8459345148CC6E49;20230308;08/03/2023;0.545854822194207
PR-4119905-41EB97C8F33A4ACDA4418615169A80CE;20230308;04/05/2023;0.5461605668489458
PR-4119905-DFBD2B717726451FB1B37131D738C657;20230308;08/03/2023;0.5463971920104889
PR-4119905-10EC0E43494B41D58240763D3C4CF75E;20230308;08/03/2023;0.5465444772475015
PR-4119905-1298A49142914A088ECFEB6CA56D9977;20230308;08/03/2023;0.5469687864064435
PR-4119905-0E2CD8A67B3E462FB18C6390ACCA10F6;20230308;08/03/2023;0.5470258199941064
RS-4318002-FDF82124B03044CD92ADE2A03415BDEF;20211007;22/01/2022;0.5471581341119744
PR-4119905-C5DB37A292514A80A9EFB1AC1A43E53C;20220122;09/03/2023;0.5472136685016229
PR-4119905-F31ABCED5519494588439CDD9BA41DDE;20230308;04/05/2023;0.5473708327539548
PR-4119905-5AE962A2D4B644459DE1979110AC5431;20230308;08/03/2023;0.5473739093239726
PR-4119905-665BA2F635904CB29E565480E71D1957;20220122;08/03/2023;0.5474240976846708
PR-4119905-7C8B20A68BE64535AE77F8428B536318;20230308;08/03/2023;0.5476846074669164
PR-4119905-6F5EC4F52EA44B5F95DFF2961638BBCF;20230308;08/03/2023;0.547832825055339
PR-4119905-9107F496009D43D49ED58AEE28D91B55;20230308;08/03/2023;0.548641249045369
PR-4119905-09EC339F8F994AE083C1F5B9EF6C71D3;20230308;04/05/2023;0.5488662066239418
PR-4119905-4D8821906C9845C0903CDCAB7EABEF1C;20230308;04/05/2023;0.5490555692158945
PR-4119905-8000EBA88CA44A74AD830A53EA6853CC;20230308;08/03/2023;0.5490588930267805
PR-4119905-502E2DB0C01F4660986D112253919B98;20230308;08/03/2023;0.5493752450022176
PR-4119905-5DD4C79EE1CF41BDB6354F1792B57829;20230308;08/03/2023;0.5495716801579688
PR-4119905-B42209DDD2744D4E9641146210EF2A9D;20230308;22/01/2022;0.5496756800071249
PR-4119905-DD4E089547094C92AA55F5D66A3BA003;20230308;08/03/2023;0.5497926981327893
RS-4318002-283810500CE44CDB9A8C4B5D9BD31804;20230722;22/01/2022;0.5502590512946179
PR-4119905-C4BFB886EEFB472E9D8A2237C0E29602;20230308;08/03/2023;0.5503101757099638
PR-4119905-E584C7136C1A4ED8B7A98A8F9FAC694E;20230308;22/01/2022;0.5503120642897084
PR-4119905-B26752196EFF48E4AD37AB31E59CF9C1;20230308;08/03/2023;0.5503834084834043
PR-4119905-8440F463B38142AFB4B1EF7E0AA5CEA6;20230308;22/07/2023;0.5506956205400402
RS-4318002-7C91A4C4DC96469F938BB4C3AAF02EA5;20230217;22/01/2022;0.5507574279785952
PR-4119905-7B31C835E3E14AD1949F491FB185F0A5;20230308;08/03/2023;0.5508400174395093
PR-4119905-7BC04B6D7F3B4AFA95F31F723E88124D;20230308;08/03/2023;0.5510424735805735
PR-4119905-98C3F014E3A14D299B1CC094CD65B8FF;20230308;08/03/2023;0.5513829242602631
PR-4119905-73DF5FEDEE3E4E3DBC4D1FBB716BB183;20230308;08/03/2023;0.5514664828363841
PR-4119905-D365E5AD2FE2496788E41A0A720CF53B;20230308;08/03/2023;0.551499482934915
PR-4119905-391696885BBD4EAC8922D89CBA673F1B;20230308;08/03/2023;0.5515277518798798
PR-4119905-057C7726DF0548D99F42C09858E1D37C;20230308;04/05/2023;0.55189722235766
PR-4119905-2BC2E6FBCC134621A25089D948B58BAC;20230308;08/03/2023;0.5519473427833409
PR-4119905-19712AAE6682496B8190908447239EF3;20230504;04/05/2023;0.5519802344951713
PR-4119905-EA36335B795A42C296DB21531138768A;20230308;08/03/2023;0.5519964990244722
PR-4119905-A9BB1C2618A540238ABCAF5C59794BD6;20230308;29/06/2023;0.5520619515300539
PR-4119905-99D7019A080448019ADE82F524A58D41;20230308;08/03/2023;0.5524842443308827
PR-4119905-3B007E9487D1470699F1ED5909034D65;20230308;08/03/2023;0.5527114096084115
RS-4318002-283810500CE44CDB9A8C4B5D9BD31804;20230704;22/01/2022;0.5528826209188084
PR-4119905-34760D10B4E64E138AA0C11131210433;20230308;08/03/2023;0.552907913568394
RS-4318002-7C91A4C4DC96469F938BB4C3AAF02EA5;20230110;22/01/2022;0.553586016017378
PR-4119905-C1A6ED0A87274B34818AEC76B40705A3;20230308;08/03/2023;0.5538990756435392
PR-4119905-8B762767553548DAA5126C6CDB109900;20230308;04/05/2023;0.5539071724638078
PR-4119905-66ACF5AFDFDC4362AFC5EC8722E21379;20230308;08/03/2023;0.5539264100857552
PR-4119905-E861AC87CF28472B85F06677571FD2EA;20230308;08/03/2023;0.5539377791494315
PR-4119905-33F700552F594EC5956E44A888C1E5D6;20230308;08/03/2023;0.5540919514464017
PR-4119905-DD822B9B1FD745819E9F6C8C5D0FF39E;20230308;08/03/2023;0.5541009886812628
PR-4119905-0F7F56180D6540698B2E060EBC623C6B;20230308;08/03/2023;0.5542388052845335
RS-4318002-4DAC33B8D4464E7BB3DB048F58DD1CC3;20230719;22/01/2022;0.5543496251892551
PR-4119905-A7FF527F480845CE840A2BC307A5BA69;20230308;22/07/2023;0.5543946921875677
PR-4119905-95E5106F19E24AC1986215CF05EB7D6C;20230308;04/05/2023;0.5548612973213348
PR-4119905-3EA7E17816244A3E8BAFBFE8EA4FCE53;20230308;08/03/2023;0.5551123840002753
PR-4119905-AC9CBBBA799E4E5AA26DDB0FB4BE82A5;20230308;08/03/2023;0.5564566253700696
PR-4119905-395AA9BEA4EC4BA5827BCB17ABE81A5F;20230308;08/03/2023;0.5570849425192286
PR-4119905-9B31F894DA4E46178009F580C9E7A7AC;20230308;08/03/2023;0.5572985715355945
PR-4119905-FA22C196BAC7455EB467FF3F8E24B607;20220122;08/03/2023;0.5574863421311353
PR-4119905-822A0CD4E0424DBEA80E4C198EF31D13;20230308;04/07/2023;0.5575039751985631
PR-4119905-5A43AF8FA2854191991D0D7B2905E13D;20230308;08/03/2023;0.5576869885148705
PR-4119905-07913105E1F3485195826CBBE67A5EC6;20230308;04/05/2023;0.557801640126966
PR-4119905-E7B286BE496349C6BE76B24423DFFF7B;20230308;22/01/2022;0.5578183656018232
PR-4119905-5F29935D8BB8487FA91DCB6D529A157E;20230308;04/05/2023;0.558015789090392
PR-4119905-B24AA65B125C4FAB867965A4FB7062F6;20230308;08/03/2023;0.5580965714255375
PR-4119905-04FDC5AF637A487D9F4A20CC65928C88;20230308;08/03/2023;0.5584622852281317
PR-4119905-A3446210F1DE4162AC6B7D3A4B0241C6;20230308;08/03/2023;0.5584749466417046
PR-4119905-EB42FD4D0F994596BBED237F04E1877C;20230308;08/03/2023;0.5586550442527181
PR-4119905-14648A0C9B3D407DA64FA580918F1E19;20230308;08/03/2023;0.5587809489671396
PR-4119905-6BB3DCD915C34B6C82CECC943E0A1AEC;20230308;08/03/2023;0.5590366563395187
PR-4119905-B779E809D7B54989BA1D20767798F9F6;20230308;22/01/2022;0.5592412309846346
PR-4119905-B5022C6B40E24AD5BA3FA0F0F9770473;20230308;08/03/2023;0.5596796193071657
PR-4119905-7D3245566B834EED87E7BBA617F7506C;20230308;08/03/2023;0.5601740736955124
PR-4119905-2BCC23EB35DF4E62B28859B727341CB7;20230308;22/01/2022;0.5605594574984822
PR-4119905-3B6B1C9507C644BC843F3AA9E31C1C0A;20230308;08/03/2023;0.561095380590477
PR-4119905-69095145A3DB4B669F3976AE2AF11225;20230308;08/03/2023;0.5611440207972677
PR-4119905-FCA1B2D1255E43CAB0EC3B1DFB771A90;20230308;08/03/2023;0.5611958759005743
PR-4119905-C4B283D313F1442D9EB14BB136CEAA04;20230308;08/03/2023;0.5614115560167734
PR-4119905-AA92DEB32C684644B9819FAC576A981B;20230308;08/03/2023;0.5616027121675807
PR-4119905-E59F0C53DCDD40E586E266CD8CF5A66C;20230308;08/03/2023;0.5618095652205419
PR-4119905-E66DBF6B18304245A65F9D42E9603AB5;20230308;22/01/2022;0.5619121732332453
PR-4119905-2CBBED88A87940838D719693BEAEE4BA;20230208;04/05/2023;0.5619468677406529
RS-4318002-458A5A84EAAC43259F010B8085A92676;20230217;04/05/2023;0.5619586861606435
PR-4119905-805E80515DA1467E8C5DCD055D0A2B5C;20230308;04/05/2023;0.562471206824842
PR-4119905-83A27A2ECED34183B8D51B8DC4A9E927;20230308;08/03/2023;0.5626234688773057
PR-4119905-8B736249AD6F41FCA616AE7F2DB7F4B0;20230308;08/03/2023;0.5626869495074592
PR-4119905-1B3AB495AC6F409B943BD996EBB35705;20230308;08/03/2023;0.5627780828988168
RS-4318002-283810500CE44CDB9A8C4B5D9BD31804;20230629;22/01/2022;0.5628699267614583
PR-4119905-BA5633C951954AE5BCA9E7650849D10B;20230308;08/03/2023;0.5628923787314062
PR-4119905-DC492919A6F84BCBAD9A1D8F9BE835FC;20230308;04/05/2023;0.5636495331714899
PR-4119905-714F789A016D4FD69F6F473F471A37B4;20230308;18/08/2022;0.5643791614972848
PR-4119905-B6EED24A8A3840E7B73EA9475893193D;20230308;08/03/2023;0.5643869197512329
PR-4119905-42ED7CE52BBA4D0DB71E4C6B88EEA5D1;20230308;08/03/2023;0.5645225953686159
PR-4119905-0277F7A7D8E54F46A438862706DE40D9;20230308;04/05/2023;0.5645385247640102
PR-4119905-6E8E61536FBC4D02817B9F0310E80DD3;20230308;08/03/2023;0.5647007631959474
PR-4119905-1B7AE77335BD4510A7F8D17F056A9D19;20230308;08/03/2023;0.565207315448592
PR-4119905-0C9727A05E8941FEB2AB059C8072F8E2;20230308;04/05/2023;0.5652941807433686
PR-4119905-13BB7F6527224ABEB70BE8465AF125DB;20220122;08/03/2023;0.5652963817365997
PR-4119905-78B3449AC0EB4403A4FC89A6E4B347E1;20230308;08/03/2023;0.5655618247596386
RS-4318002-FDF82124B03044CD92ADE2A03415BDEF;20230729;22/01/2022;0.5656279967540626
RS-4318002-FDF82124B03044CD92ADE2A03415BDEF;20230727;22/01/2022;0.5656783260845476
PR-4119905-D8AAC254A2C942DD81D1D0BA5E4ECD03;20230308;08/03/2023;0.5658537420913629
PR-4119905-81E05B6E29F24FA19B50787D60BC2683;20230308;08/03/2023;0.5663446906880167
PR-4119905-74C3A4DE2B9F4F919D53EC51946FE284;20230308;08/03/2023;0.5663508977019048
PR-4119905-2CBBED88A87940838D719693BEAEE4BA;20230206;08/03/2023;0.5663834189450543
PR-4119905-E2521D429BB14A42BFEBA734612DDE53;20220122;08/03/2023;0.5664626841358765
PR-4119905-4B1D4CBC2542426A94FCFC0F293463DD;20230308;08/03/2023;0.5667079118889052
PR-4119905-EA9631CC41BD4801B085F356CAF77BF5;20230308;08/03/2023;0.5668476218106046
PR-4119905-536D961CB2DB4192B74500978202F500;20230308;08/03/2023;0.5670959309172114
PR-4119905-91B9E935B0384998A41DEDA68F8A9DFE;20220122;08/03/2023;0.5674866514140925
PR-4119905-EB3019561E52461188611B0DC0040CE6;20230308;08/03/2023;0.5674968824939012
PR-4119905-B5ECA64A3218424EB2089D5600F7030A;20230308;08/03/2023;0.5676058354867562
PR-4119905-879A0F1FC062453284E59604D2C5E09E;20230308;08/03/2023;0.5681938992990937
PR-4119905-6812B25226E545B3891CD18D8360AC6C;20230308;04/05/2023;0.568223997351187
RS-4318002-9FF3A292B5D648E798A35AF4C3A8A2B4;20220818;29/07/2023;0.5687390152221568
PR-4119905-D492352D8CCC40C687DF8C81EB128D0B;20230308;08/03/2023;0.5692778927969807
PR-4119905-4E12763087B04A1B97D0589E66CBCA0D;20230308;08/03/2023;0.569410764307954
PR-4119905-F13B79333FE14726B9EF4407E14590FF;20230308;22/01/2022;0.5696801366076707
PR-4119905-698D3AB7F6A640E4BFC908FE3F4EE7F7;20230308;19/07/2023;0.5701551506908926
PR-4119905-31064E8E93BF45AE88903901243D40DB;20230308;04/05/2023;0.5702459789329435
RS-4318002-283810500CE44CDB9A8C4B5D9BD31804;20230719;22/01/2022;0.5702572710212371
PR-4119905-7B867130AB8942F7B3CF3DDE30103356;20230308;08/03/2023;0.5707667180316269
PR-4119905-0118E8BE97674529A39E50F9E0888563;20230308;08/03/2023;0.5709730031092322
PR-4119905-B0824DBBE764439E9A74B2838DE68910;20230308;08/03/2023;0.572004722881338
PR-4119905-25E033741716449C82C15DFFA4C5CD82;20230504;04/05/2023;0.5721135820423889
PR-4119905-36E9018248CD4B4A8A31CF75B1F1F7E2;20230308;08/03/2023;0.5722323701068962
PR-4119905-BC47D3531AA54648890DCCCB28F39A62;20230308;08/03/2023;0.5724856550957783
PR-4119905-C45EF4FA42FA49AC9CB3D167DFF82990;20230308;08/03/2023;0.5727284154705413
PR-4119905-0CEF05241D8A44DEAAF12553B8E7BBB6;20230308;08/03/2023;0.5728019311767408
PR-4119905-BBCA19B32860462B91D55DE514F71737;20230308;04/05/2023;0.5730226940071974
PR-4119905-6AA6701AF2AD4D0AB0849DD6D5AC7ECA;20230308;08/03/2023;0.5731422727311802
PR-4119905-5B8B09D2BEE74E299E1B62410629FBEE;20230308;08/03/2023;0.5732102371400255
PR-4119905-7ACDB029F5E5431DB226ED08EB999CDA;20220122;08/03/2023;0.573297621434106
PR-4119905-3C39479DC3E04EA083C9E9194853DFBF;20230308;08/03/2023;0.5733079242283047
PR-4119905-9E2BDBF46D4B44D389888BDDFD5A26A3;20230308;08/03/2023;0.5734015773228447
PR-4119905-FBAB8A3A6A8B46F8A1DB41FFBAB4D565;20230308;08/03/2023;0.5734703519487023
PR-4119905-37653BE3DDE0453B8BD0802495243DBC;20230308;08/03/2023;0.5734973896223513
PR-4119905-046D0234C7524DA5A4BE855DF88092C2;20220122;04/05/2023;0.5737559740960317
PR-4119905-31F15E5F4EDB44F5B96075916F9277E5;20230308;08/03/2023;0.5740003378549817
PR-4119905-A7213A53ED674814A9C16815F42FA0E6;20220122;04/05/2023;0.5740820096827145
PR-4119905-0D93BF38880C44419CC7FF1663737ED4;20230308;08/03/2023;0.5742579940097374
PR-4119905-87CCC2DFEF7243AB9A1FBF07B41AF66C;20230308;29/07/2023;0.5744752722815463
PR-4119905-31953DC749BB45318E8208B0DEC36039;20230308;08/03/2023;0.5747109659038074
PR-4119905-067DB5C0D3754F1F87DEC8D5034BCE81;20230308;08/03/2023;0.5748045926414992
PR-4119905-A49129D28076436C8C4543F03EB00276;20230308;04/05/2023;0.5748205867776763
PR-4119905-3C0518A471B34456B7478E8DFF97D76E;20230308;04/05/2023;0.57505807265063
PR-4119905-CC03607D514F49B7B6830D724CE63D74;20220122;08/03/2023;0.5751442361216448
PR-4119905-F8E7F270C5604E0F8931D5E042BDF665;20230308;08/03/2023;0.5751644475080765
PR-4119905-F2E12ADCCA604F4984A109BD347A0652;20230308;22/01/2022;0.5754404542436553
PR-4119905-C359658F340649AEB596D2657549E633;20230308;08/03/2023;0.5755860761591399
PR-4119905-38436A2F80DC47D784CD74BD8C80675F;20220122;04/05/2023;0.5755905593933801
PR-4119905-5DA67194EA5948C2A924FC9FFE3AA4AA;20230308;08/03/2023;0.5757204623247062
PR-4119905-4DF5112DEB33406C83A36B9EF1701913;20230308;08/03/2023;0.5762400082997917
PR-4119905-37B8C8992DA2499BBFD37FC879A2F678;20230308;08/03/2023;0.5766842952954531
PR-4119905-BA0EBEE4573845D89AAC168E0B58DC89;20230308;08/03/2023;0.5772602853061367
RS-4318002-68193DF48D6D49A682CAF267DA9EA4A4;20220823;22/01/2022;0.5774809129923463
PR-4119905-1382AAF78ACE4D6FB583F74DF502FABB;20230308;04/07/2023;0.5775990266546077
PR-4119905-24935B1D4AD74E668AFC64F1E6B79D36;20230308;08/03/2023;0.5780799925250907
PR-4119905-34080AEB40114B228CF9435135BB0D2B;20230308;08/03/2023;0.5781579089261198
PR-4119905-57E88D3A24F1469BAEDAD7FB6967B000;20230308;04/05/2023;0.5784513670154187
RS-4318002-4DAC33B8D4464E7BB3DB048F58DD1CC3;20230729;22/01/2022;0.578457016049782
PR-4119905-1769199A1E4E4CFC90CD1BEE91ABFA8E;20230308;04/05/2023;0.578520766628873
PR-4119905-0502E3BAE3CB493F82D890B980922594;20230308;08/03/2023;0.5786479240545905
PR-4119905-39037E1CD2124CEBAF9E8A17375AD089;20230308;08/03/2023;0.5787106016127094
PR-4119905-E6ED0BC9675748AEBC39FFBC5C5B1311;20230308;08/03/2023;0.5790486460551892
PR-4119905-4262FF3B8EC0467EBCA48511A46EC89D;20230308;08/03/2023;0.5791771771277011
PR-4119905-416C41E1857948E9ABB8FF305182ADA6;20230308;23/08/2022;0.5793021595151039
PR-4119905-A9C0455EF750485D940C23909C912A27;20230308;23/08/2022;0.5796189907180676
PR-4119905-4D446DCB94EE4096A7235AFEE9746657;20230308;08/03/2023;0.5798217464339374
RS-4318002-4DAC33B8D4464E7BB3DB048F58DD1CC3;20230727;22/01/2022;0.5798583323784551
PR-4119905-55729E8BD9E04C8EAFD914A966B2AB02;20230308;08/03/2023;0.5798604753463763
PR-4119905-7F352F5711554B8A8CFB78EC9A49CB26;20230206;08/03/2023;0.5799520456871934
PR-4119905-EEE3304D578641CE87F8B8CBE92B6576;20230308;08/03/2023;0.5800576389976214
PR-4119905-5E8C826C50734F07BE3D755C559CAE8D;20230308;08/03/2023;0.5802283377305132
PR-4119905-D1DF7A33A0654B4EB461EB78F384547A;20230308;08/03/2023;0.5802402898005203
PR-4119905-83D154A97149435AB142CA2F67BD94C0;20230308;08/03/2023;0.5802515756330452
PR-4119905-ECA0BF0C85114A78AEB4800395ABDFBE;20230308;22/01/2022;0.5802744121493056
PR-4119905-3CF0665D512E484FBF3C17CDDAEEBE13;20230308;08/03/2023;0.5803270007331877
PR-4119905-BD072410A0494D26922A5310522458A4;20230308;08/03/2023;0.5804086669395268
PR-4119905-C95D151DD641463EA39A484543311507;20230308;04/05/2023;0.5807990221055487
RS-4318002-9FF3A292B5D648E798A35AF4C3A8A2B4;20220823;22/01/2022;0.5808203467274023
PR-4119905-EFAADACE0F4D4BCE8D1CEB6B8DEDD17F;20230308;08/03/2023;0.580858607326534
PR-4119905-645C72A6EEF74D88B8111A361BB3ED71;20230308;08/03/2023;0.5812269414364951
PR-4119905-1F28CC523D214C8499B9E34E17069836;20230308;08/03/2023;0.5812306760823861
PR-4119905-8272507C06B84A1AA59B27BA2E114B34;20230308;08/03/2023;0.5812785073119031
PR-4119905-C9DD266A01544AE3B7331107C04F7BC2;20230308;08/03/2023;0.581435551499026
PR-4119905-D1BAA8657C21413087278DFE905A40A5;20220122;08/03/2023;0.5816224278687817
PR-4119905-03C2FD04B0E24B00BD1A9343758790CB;20230308;04/05/2023;0.5816344237827317
RS-4318002-79B3EF8D9D0A4380861F0C9908E4A276;20230729;22/01/2022;0.5824402063070058
PR-4119905-30428D5C7C7A480EB65473002DCD06B1;20230308;08/03/2023;0.5824626995320831
PR-4119905-A5D62DFBE8794B0C84A633FA5D925A4B;20230308;08/03/2023;0.582852813991497
PR-4119905-4EBB9B7D4F7A47B0AE543135049E512D;20230308;08/03/2023;0.5829179280864332
PR-4119905-60A2F5C7842441C89E3B0F0AF77404D8;20230308;08/03/2023;0.5830453409317776
RS-4318002-283810500CE44CDB9A8C4B5D9BD31804;20230729;22/01/2022;0.5830930948957834
PR-4119905-E4C3E130A1CD4CC2A89FC39EA3AFA913;20220122;12/04/2023;0.5832294480040382
PR-4119905-1D174AEBC4894653ABC9F77AB9308DCE;20230308;04/05/2023;0.5832354153238737
PR-4119905-BC31E158E8A94933B09AB2D6CB2266BE;20230308;08/03/2023;0.5832554850289894
PR-4119905-8B75331EC2144C8C8EDC720C567939D5;20230308;08/03/2023;0.5833375542025132
PR-4119905-3E9312D11BAF41CBB836412CEC2683C9;20230308;08/03/2023;0.5833421187132782
PR-4119905-8033B4968ADE4DD9A9F955C363769D0D;20220122;08/03/2023;0.5833493232177207
PR-4119905-B6E63A0F26354819828F5BDED45A2A25;20230308;08/03/2023;0.5834122749231949
PR-4119905-0D0ED6C2A5724A4ABE9EEDAA5CFBF5BD;20230308;08/03/2023;0.5834957694640331
PR-4119905-B04A69936D7345359F4948827A50BD9A;20230308;08/03/2023;0.5835093486687488
PR-4119905-3C3E38128D7D44B181573B6381B644BE;20230308;08/03/2023;0.5839083675468215
PR-4119905-4A5FDE39BAB24650A4D1A91ED8ABBBC3;20230308;08/03/2023;0.5839350491910131
PR-4119905-716F04A8145B44BE84AF3C044823B18D;20230308;08/03/2023;0.5840067639624082
PR-4119905-C068B98ED94442B1A66EA4FDE55655AF;20230308;08/03/2023;0.584087638281465
PR-4119905-2A1B8032ACAE4336901AC415E70997B2;20230308;08/03/2023;0.5841696502273075
RS-4318002-E63030EE43E8403DAC78AF4DADFE8EEF;20230717;22/01/2022;0.5842116898552626
PR-4119905-39DB6D3161F54EC2A76AD5C7AC387EE4;20230308;04/05/2023;0.5845082935162043
PR-4119905-615D64C6722E4232B82854AAB527CA36;20230308;08/03/2023;0.5845872468909795
PR-4119905-FEA7AEC14A7249C79F97309E2CC647D1;20230308;08/03/2023;0.5851496106659853
PR-4119905-9C14962299E149DC903BE0090A3847B7;20230308;08/03/2023;0.5852326663663854
RS-4318002-283810500CE44CDB9A8C4B5D9BD31804;20230727;22/01/2022;0.5855272201500079
PR-4119905-39FE2F8F97C5427685C01A3D2FDBDCA3;20230308;08/03/2023;0.585722614764399
PR-4119905-5EE9FD9F7A394C3085DEECB9821F1EF3;20230308;04/05/2023;0.5858244349163364
PR-4119905-4AE214BEA37C467A925816D72A7E8DD6;20230308;04/05/2023;0.585858151837802
PR-4119905-3865F173BB6D46C4BB0B3993FC00716F;20230308;08/03/2023;0.5860414802337085
PR-4119905-5C67074C06894642BA0DC8308B08B12A;20230308;08/03/2023;0.586066181984512
PR-4119905-E20AD62DFAFF4126AB428426CB88A758;20230308;08/03/2023;0.5860771125168569
PR-4119905-00C496EAE1B94560882395F914E88763;20230308;08/03/2023;0.5863247787238876
PR-4119905-A6E8F38DAFD94704994656860D4F6C26;20230308;04/05/2023;0.5863967380919367
RS-4318002-68193DF48D6D49A682CAF267DA9EA4A4;20220818;22/01/2022;0.5866970867978569
PR-4119905-510E9DF7DA324187A8E0291BEC2CF48E;20230308;08/03/2023;0.5867859198957356
PR-4119905-276E936FE47748F5BC27CBA9B107235F;20220122;04/05/2023;0.5869056866727421
PR-4119905-904B7FA6CFDA4F7EA3F2C86E3FF3245E;20230308;08/03/2023;0.5872303072767279
PR-4119905-979C4D1150F043C080879259632E7E30;20230308;08/03/2023;0.5875369735884315
PR-4119905-DB600FF42C51422C9275A2078E5A015F;20230308;08/03/2023;0.5875843447168375
PR-4119905-FC5D06C38855492AA7BDF7AB936947E8;20230308;08/03/2023;0.5876772825965205
PR-4119905-D73003AD02A845A592349BEEDFEEDCD7;20230308;08/03/2023;0.5878437706628635
PR-4119905-59E5F0D769954336A08647C1998A2F24;20230308;08/03/2023;0.5879321041820906
PR-4119905-FA5C49BBCD84497295573365BE51A92A;20230308;08/03/2023;0.5883790634560757
PR-4119905-15F454A429B84EC493D85317BB4147DE;20230308;04/05/2023;0.5884807702883541
PR-4119905-FEBC795398C44E569D33B31C8BA50A63;20230308;22/01/2022;0.5885064269568698
PR-4119905-73F04902FFE0422BAF7941EFAFA294D9;20230308;08/03/2023;0.5885614512980465
PR-4119905-BCCA2D395CCC41B883FE7E0F7F4FC0E0;20230308;04/05/2023;0.589059569515703
PR-4119905-0A00358CF5D040DF99C88D5A807F59D1;20230308;08/03/2023;0.5893296073625967
PR-4119905-64954ABA4B5545CF9D124EF81B7D9434;20230308;08/03/2023;0.5893670797953843
PR-4119905-469B5D7C7C2C4160A4EC9B520E711253;20230308;08/03/2023;0.5895336224378144
PR-4119905-B7E161C2F9C14104BAE02456294ABEF6;20230308;08/03/2023;0.5895671281475363
PR-4119905-811C516F725F4F5C848800CC610DD96E;20230308;08/03/2023;0.5898315104728379
PR-4119905-863ED036367B4F2BA72CE5AFF2EEDD95;20230504;04/05/2023;0.5899411722856951
PR-4119905-E742915059C64406A3B7280A046938CC;20230308;22/01/2022;0.5900033059973018
PR-4119905-E71390032D4D47A691EBC3DCDC585FDA;20230308;08/03/2023;0.5900160713286232
PR-4119905-94AD98D664B2467498E76DDC5E39DC08;20230308;22/01/2022;0.5902570780719182
PR-4119905-6C363E4AC9794B12975CCB16B9E1CC81;20220122;04/05/2023;0.5903613022392011
PR-4119905-765FCD0D0B654AD0B67FA7FE3CB8FB1B;20230308;08/03/2023;0.5904218486139682
PR-4119905-44CD1A34E19D45FCAE6AEE7B791D915F;20200128;22/01/2022;0.5904470394224762
PR-4119905-608101671A2B4281A599FEBD5FCE1E9B;20230308;22/01/2022;0.5906374116950066
PR-4119905-5DA836FE5C3F4AE78C6324D08A49A52F;20230308;08/03/2023;0.5906685944654584
PR-4119905-804D6DEE325C4C09AD483BD7B833350B;20230308;08/03/2023;0.59070422187426
PR-4119905-11E21E0397E740B2B3AB40EB7C65C6F7;20230308;08/03/2023;0.5907317699941522
PR-4119905-D26A12489E6841819726DD1A6CD40E9A;20230308;08/03/2023;0.590848591765327
PR-4119905-5F44BE6103FD4DF9AC760DC76292D57C;20230308;08/03/2023;0.5912392323468604
PR-4119905-EB7AA29C53044A64AA0B0C08CBFAA10A;20230308;08/03/2023;0.5913203896938211
PR-4119905-85C980A6491246B4AC4490BC3D4E7E38;20230308;04/05/2023;0.591363794255775
PR-4119905-8F2DBD31D29B44ABA422D55B0DC92AA8;20230308;08/03/2023;0.5916016327767329
PR-4119905-004CD35BF06345F1A2492179C6BBA98D;20230308;08/03/2023;0.5917551060639915
PR-4119905-A35D2AC8303149E693D3473397C0017C;20230308;08/03/2023;0.5924213449734457
PR-4119905-7F352F5711554B8A8CFB78EC9A49CB26;20230208;08/03/2023;0.592584824299251
PR-4119905-C6E001A528FC4D658C3C467A5424CD4C;20230308;08/03/2023;0.5926934971333804
PR-4119905-ECB04BCFCDF04B35AFB70BC4AACE8BEB;20220122;08/03/2023;0.5927084773214014
PR-4119905-3A3EB2188DC2497DAA61A90EB0A646F3;20230308;08/03/2023;0.5931210415803466
PR-4119905-502CB89EBCE84B05A80C3AEBA9EF7635;20230308;08/03/2023;0.5934316489437199
PR-4119905-DF43503B7E204B7D965F5E7BC58486C4;20230308;06/02/2023;0.5937573331686891
PR-4119905-68186A2AD62447EC9089735E73D3A276;20230308;08/03/2023;0.5938510601251288
PR-4119905-ED0B4C18C36E4187AB824323B557576F;20230308;07/10/2021;0.5939343981768572
PR-4119905-9B8DD827BD114FCE903ECC933FE79CDC;20230308;08/03/2023;0.5943791823719303
PR-4119905-0D9901B4DB0B4516A562C8C9F89A16C6;20230308;18/08/2022;0.5944263220624438
PR-4119905-640DE90E8A1042AD96054846F917E5EB;20230308;08/03/2023;0.5945067950547791
PR-4119905-375AA853661641C08B8D08CD9A49D4E1;20220122;04/05/2023;0.5947585199534459
PR-4119905-24359EDFBEDA4953A039C0745B5655ED;20230308;08/03/2023;0.5948898533689091
PR-4119905-1035E4637C7E49EEB64606F90ED309DB;20230308;08/03/2023;0.5956316807525516
PR-4119905-F2A7E93F0C774B3C89120231E71C20ED;20230308;08/03/2023;0.5960286578938797
PR-4119905-20B6B472CA95446ABC3928944D960EA0;20220122;08/03/2023;0.5967305887736055
PR-4119905-B3D79033CAFA481ABAC697D998442CE6;20230308;08/03/2023;0.5968347896229363
